date,department_id,department_name,occupied_beds,capacity_beds,utilization_rate
2025-08-11,1,Cardiology,11,12,0.9167
2025-08-12,1,Cardiology,10,12,0.8333
2025-08-13,1,Cardiology,12,12,1.0
2025-08-14,1,Cardiology,11,12,0.9167
2025-08-15,1,Cardiology,11,12,0.9167
2025-08-16,1,Cardiology,14,12,1.1667
2025-08-17,1,Cardiology,10,12,0.8333
2025-08-18,1,Cardiology,8,12,0.6667
2025-08-19,1,Cardiology,7,12,0.5833
2025-08-20,1,Cardiology,5,12,0.4167
2025-08-21,1,Cardiology,6,12,0.5
2025-08-22,1,Cardiology,8,12,0.6667
2025-08-23,1,Cardiology,11,12,0.9167
2025-08-24,1,Cardiology,12,12,1.0
2025-08-25,1,Cardiology,13,12,1.0833
2025-08-26,1,Cardiology,11,12,0.9167
2025-08-27,1,Cardiology,12,12,1.0
2025-08-28,1,Cardiology,9,12,0.75
2025-08-29,1,Cardiology,9,12,0.75
2025-08-30,1,Cardiology,8,12,0.6667
2025-08-31,1,Cardiology,7,12,0.5833
2025-09-01,1,Cardiology,9,12,0.75
2025-09-02,1,Cardiology,10,12,0.8333
2025-09-03,1,Cardiology,7,12,0.5833
2025-09-04,1,Cardiology,9,12,0.75
2025-09-05,1,Cardiology,11,12,0.9167
2025-09-06,1,Cardiology,10,12,0.8333
2025-09-07,1,Cardiology,11,12,0.9167
2025-09-08,1,Cardiology,10,12,0.8333
2025-09-09,1,Cardiology,7,12,0.5833
2025-09-10,1,Cardiology,5,12,0.4167
2025-09-11,1,Cardiology,5,12,0.4167
2025-09-12,1,Cardiology,6,12,0.5
2025-09-13,1,Cardiology,6,12,0.5
2025-09-14,1,Cardiology,5,12,0.4167
2025-09-15,1,Cardiology,6,12,0.5
2025-09-16,1,Cardiology,9,12,0.75
2025-09-17,1,Cardiology,10,12,0.8333
2025-09-18,1,Cardiology,10,12,0.8333
2025-09-19,1,Cardiology,9,12,0.75
2025-09-20,1,Cardiology,7,12,0.5833
2025-09-21,1,Cardiology,7,12,0.5833
2025-09-22,1,Cardiology,5,12,0.4167
2025-09-23,1,Cardiology,6,12,0.5
2025-09-24,1,Cardiology,6,12,0.5
2025-09-25,1,Cardiology,12,12,1.0
2025-09-26,1,Cardiology,13,12,1.0833
2025-09-27,1,Cardiology,11,12,0.9167
2025-09-28,1,Cardiology,12,12,1.0
2025-09-29,1,Cardiology,9,12,0.75
2025-09-30,1,Cardiology,7,12,0.5833
2025-10-01,1,Cardiology,9,12,0.75
2025-10-02,1,Cardiology,7,12,0.5833
2025-10-03,1,Cardiology,5,12,0.4167
2025-10-04,1,Cardiology,3,12,0.25
2025-10-05,1,Cardiology,5,12,0.4167
2025-10-06,1,Cardiology,4,12,0.3333
2025-10-07,1,Cardiology,7,12,0.5833
2025-10-08,1,Cardiology,6,12,0.5
2025-10-09,1,Cardiology,4,12,0.3333
2025-10-10,1,Cardiology,10,12,0.8333
2025-10-11,1,Cardiology,10,12,0.8333
2025-10-12,1,Cardiology,11,12,0.9167
2025-10-13,1,Cardiology,14,12,1.1667
2025-10-14,1,Cardiology,11,12,0.9167
2025-10-15,1,Cardiology,9,12,0.75
2025-10-16,1,Cardiology,12,12,1.0
2025-10-17,1,Cardiology,11,12,0.9167
2025-10-18,1,Cardiology,11,12,0.9167
2025-10-19,1,Cardiology,10,12,0.8333
2025-10-20,1,Cardiology,7,12,0.5833
2025-10-21,1,Cardiology,6,12,0.5
2025-10-22,1,Cardiology,5,12,0.4167
2025-10-23,1,Cardiology,5,12,0.4167
2025-10-24,1,Cardiology,6,12,0.5
2025-10-25,1,Cardiology,7,12,0.5833
2025-10-26,1,Cardiology,12,12,1.0
2025-10-27,1,Cardiology,12,12,1.0
2025-10-28,1,Cardiology,12,12,1.0
2025-10-29,1,Cardiology,13,12,1.0833
2025-10-30,1,Cardiology,13,12,1.0833
2025-10-31,1,Cardiology,13,12,1.0833
2025-11-01,1,Cardiology,10,12,0.8333
2025-11-02,1,Cardiology,12,12,1.0
2025-11-03,1,Cardiology,12,12,1.0
2025-11-04,1,Cardiology,11,12,0.9167
2025-11-05,1,Cardiology,14,12,1.1667
2025-11-06,1,Cardiology,20,12,1.6667
2025-11-07,1,Cardiology,14,12,1.1667
2025-11-08,1,Cardiology,11,12,0.9167
2025-11-09,1,Cardiology,10,12,0.8333
2025-11-10,1,Cardiology,9,12,0.75
2025-11-11,1,Cardiology,11,12,0.9167
2025-11-12,1,Cardiology,9,12,0.75
2025-11-13,1,Cardiology,8,12,0.6667
2025-11-14,1,Cardiology,8,12,0.6667
2025-11-15,1,Cardiology,8,12,0.6667
2025-11-16,1,Cardiology,14,12,1.1667
2025-11-17,1,Cardiology,13,12,1.0833
2025-11-18,1,Cardiology,16,12,1.3333
2025-11-19,1,Cardiology,15,12,1.25
2025-11-20,1,Cardiology,12,12,1.0
2025-11-21,1,Cardiology,11,12,0.9167
2025-11-22,1,Cardiology,9,12,0.75
2025-11-23,1,Cardiology,8,12,0.6667
2025-11-24,1,Cardiology,9,12,0.75
2025-11-25,1,Cardiology,12,12,1.0
2025-11-26,1,Cardiology,11,12,0.9167
2025-11-27,1,Cardiology,12,12,1.0
2025-11-28,1,Cardiology,9,12,0.75
2025-11-29,1,Cardiology,11,12,0.9167
2025-11-30,1,Cardiology,12,12,1.0
2025-12-01,1,Cardiology,11,12,0.9167
2025-12-02,1,Cardiology,17,12,1.4167
2025-12-03,1,Cardiology,16,12,1.3333
2025-12-04,1,Cardiology,14,12,1.1667
2025-12-05,1,Cardiology,8,12,0.6667
2025-12-06,1,Cardiology,9,12,0.75
2025-12-07,1,Cardiology,12,12,1.0
2025-12-08,1,Cardiology,12,12,1.0
2025-12-09,1,Cardiology,14,12,1.1667
2025-12-10,1,Cardiology,14,12,1.1667
2025-12-11,1,Cardiology,12,12,1.0
2025-12-12,1,Cardiology,15,12,1.25
2025-12-13,1,Cardiology,14,12,1.1667
2025-12-14,1,Cardiology,13,12,1.0833
2025-12-15,1,Cardiology,14,12,1.1667
2025-12-16,1,Cardiology,12,12,1.0
2025-12-17,1,Cardiology,12,12,1.0
2025-12-18,1,Cardiology,9,12,0.75
2025-12-19,1,Cardiology,10,12,0.8333
2025-12-20,1,Cardiology,13,12,1.0833
2025-12-21,1,Cardiology,13,12,1.0833
2025-12-22,1,Cardiology,15,12,1.25
2025-12-23,1,Cardiology,13,12,1.0833
2025-12-24,1,Cardiology,15,12,1.25
2025-12-25,1,Cardiology,14,12,1.1667
2025-12-26,1,Cardiology,13,12,1.0833
2025-12-27,1,Cardiology,12,12,1.0
2025-12-28,1,Cardiology,13,12,1.0833
2025-12-29,1,Cardiology,17,12,1.4167
2025-12-30,1,Cardiology,18,12,1.5
2025-12-31,1,Cardiology,13,12,1.0833
2026-01-01,1,Cardiology,14,12,1.1667
2026-01-02,1,Cardiology,11,12,0.9167
2026-01-03,1,Cardiology,8,12,0.6667
2026-01-04,1,Cardiology,7,12,0.5833
2026-01-05,1,Cardiology,9,12,0.75
2026-01-06,1,Cardiology,6,12,0.5
2026-01-07,1,Cardiology,7,12,0.5833
2026-01-08,1,Cardiology,6,12,0.5
2026-01-09,1,Cardiology,7,12,0.5833
2026-01-10,1,Cardiology,9,12,0.75
2026-01-11,1,Cardiology,9,12,0.75
2026-01-12,1,Cardiology,12,12,1.0
2026-01-13,1,Cardiology,15,12,1.25
2026-01-14,1,Cardiology,17,12,1.4167
2026-01-15,1,Cardiology,13,12,1.0833
2026-01-16,1,Cardiology,12,12,1.0
2026-01-17,1,Cardiology,11,12,0.9167
2026-01-18,1,Cardiology,7,12,0.5833
2026-01-19,1,Cardiology,5,12,0.4167
2026-01-20,1,Cardiology,6,12,0.5
2026-01-21,1,Cardiology,5,12,0.4167
2026-01-22,1,Cardiology,6,12,0.5
2026-01-23,1,Cardiology,5,12,0.4167
2026-01-24,1,Cardiology,6,12,0.5
2026-01-25,1,Cardiology,7,12,0.5833
2026-01-26,1,Cardiology,8,12,0.6667
2026-01-27,1,Cardiology,6,12,0.5
2026-01-28,1,Cardiology,6,12,0.5
2026-01-29,1,Cardiology,7,12,0.5833
2026-01-30,1,Cardiology,5,12,0.4167
2026-01-31,1,Cardiology,5,12,0.4167
2026-02-01,1,Cardiology,8,12,0.6667
2026-02-02,1,Cardiology,10,12,0.8333
2026-02-03,1,Cardiology,11,12,0.9167
2026-02-04,1,Cardiology,13,12,1.0833
2026-02-05,1,Cardiology,12,12,1.0
2026-02-06,1,Cardiology,10,12,0.8333
2026-02-07,1,Cardiology,10,12,0.8333
2026-02-08,1,Cardiology,9,12,0.75
2026-02-09,1,Cardiology,8,12,0.6667
2026-02-10,1,Cardiology,10,12,0.8333
2026-02-11,1,Cardiology,10,12,0.8333
2026-02-12,1,Cardiology,14,12,1.1667
2026-02-13,1,Cardiology,11,12,0.9167
2026-02-14,1,Cardiology,11,12,0.9167
2026-02-15,1,Cardiology,11,12,0.9167
2026-02-16,1,Cardiology,12,12,1.0
2026-02-17,1,Cardiology,14,12,1.1667
2026-02-18,1,Cardiology,12,12,1.0
2026-02-19,1,Cardiology,13,12,1.0833
2026-02-20,1,Cardiology,12,12,1.0
2026-02-21,1,Cardiology,12,12,1.0
2026-02-22,1,Cardiology,12,12,1.0
2026-02-23,1,Cardiology,11,12,0.9167
2026-02-24,1,Cardiology,12,12,1.0
2026-02-25,1,Cardiology,13,12,1.0833
2026-02-26,1,Cardiology,9,12,0.75
2026-02-27,1,Cardiology,8,12,0.6667
2026-02-28,1,Cardiology,6,12,0.5
2026-03-01,1,Cardiology,6,12,0.5
2026-03-02,1,Cardiology,6,12,0.5
2026-03-03,1,Cardiology,4,12,0.3333
2026-03-04,1,Cardiology,5,12,0.4167
2026-03-05,1,Cardiology,7,12,0.5833
2026-03-06,1,Cardiology,6,12,0.5
2026-03-07,1,Cardiology,6,12,0.5
2026-03-08,1,Cardiology,9,12,0.75
2026-03-09,1,Cardiology,10,12,0.8333
2026-03-10,1,Cardiology,9,12,0.75
2026-03-11,1,Cardiology,11,12,0.9167
2026-03-12,1,Cardiology,7,12,0.5833
2026-03-13,1,Cardiology,9,12,0.75
2026-03-14,1,Cardiology,9,12,0.75
2026-03-15,1,Cardiology,9,12,0.75
2026-03-16,1,Cardiology,10,12,0.8333
2026-03-17,1,Cardiology,10,12,0.8333
2026-03-18,1,Cardiology,11,12,0.9167
2026-03-19,1,Cardiology,10,12,0.8333
2026-03-20,1,Cardiology,9,12,0.75
2026-03-21,1,Cardiology,9,12,0.75
2026-03-22,1,Cardiology,8,12,0.6667
2026-03-23,1,Cardiology,8,12,0.6667
2026-03-24,1,Cardiology,8,12,0.6667
2026-03-25,1,Cardiology,5,12,0.4167
2026-03-26,1,Cardiology,9,12,0.75
2026-03-27,1,Cardiology,10,12,0.8333
2026-03-28,1,Cardiology,8,12,0.6667
2026-03-29,1,Cardiology,10,12,0.8333
2026-03-30,1,Cardiology,9,12,0.75
2026-03-31,1,Cardiology,7,12,0.5833
2026-04-01,1,Cardiology,2,12,0.1667
2026-04-02,1,Cardiology,4,12,0.3333
2026-04-03,1,Cardiology,6,12,0.5
2026-04-04,1,Cardiology,7,12,0.5833
2026-04-05,1,Cardiology,7,12,0.5833
2026-04-06,1,Cardiology,7,12,0.5833
2026-04-07,1,Cardiology,5,12,0.4167
2026-04-08,1,Cardiology,6,12,0.5
2026-04-09,1,Cardiology,3,12,0.25
2026-04-10,1,Cardiology,2,12,0.1667
2026-04-11,1,Cardiology,5,12,0.4167
2026-04-12,1,Cardiology,5,12,0.4167
2026-04-13,1,Cardiology,4,12,0.3333
2026-04-14,1,Cardiology,3,12,0.25
2026-04-15,1,Cardiology,2,12,0.1667
2026-04-16,1,Cardiology,5,12,0.4167
2026-04-17,1,Cardiology,9,12,0.75
2026-04-18,1,Cardiology,8,12,0.6667
2026-04-19,1,Cardiology,10,12,0.8333
2026-04-20,1,Cardiology,11,12,0.9167
2026-04-21,1,Cardiology,11,12,0.9167
2026-04-22,1,Cardiology,14,12,1.1667
2026-04-23,1,Cardiology,14,12,1.1667
2026-04-24,1,Cardiology,15,12,1.25
2026-04-25,1,Cardiology,13,12,1.0833
2026-04-26,1,Cardiology,10,12,0.8333
2026-04-27,1,Cardiology,7,12,0.5833
2026-04-28,1,Cardiology,8,12,0.6667
2026-04-29,1,Cardiology,8,12,0.6667
2026-04-30,1,Cardiology,10,12,0.8333
2026-05-01,1,Cardiology,9,12,0.75
2026-05-02,1,Cardiology,10,12,0.8333
2026-05-03,1,Cardiology,11,12,0.9167
2026-05-04,1,Cardiology,7,12,0.5833
2026-05-05,1,Cardiology,4,12,0.3333
2026-05-06,1,Cardiology,4,12,0.3333
2026-05-07,1,Cardiology,3,12,0.25
2026-05-08,1,Cardiology,4,12,0.3333
2026-05-09,1,Cardiology,2,12,0.1667
2026-05-10,1,Cardiology,4,12,0.3333
2026-05-11,1,Cardiology,4,12,0.3333
2026-05-12,1,Cardiology,4,12,0.3333
2026-05-13,1,Cardiology,5,12,0.4167
2026-05-14,1,Cardiology,4,12,0.3333
2026-05-15,1,Cardiology,2,12,0.1667
2026-05-16,1,Cardiology,2,12,0.1667
2026-05-17,1,Cardiology,3,12,0.25
2026-05-18,1,Cardiology,6,12,0.5
2026-05-19,1,Cardiology,6,12,0.5
2026-05-20,1,Cardiology,8,12,0.6667
2026-05-21,1,Cardiology,10,12,0.8333
2026-05-22,1,Cardiology,9,12,0.75
2026-05-23,1,Cardiology,4,12,0.3333
2026-05-24,1,Cardiology,8,12,0.6667
2026-05-25,1,Cardiology,7,12,0.5833
2026-05-26,1,Cardiology,7,12,0.5833
2026-05-27,1,Cardiology,9,12,0.75
2026-05-28,1,Cardiology,9,12,0.75
2026-05-29,1,Cardiology,10,12,0.8333
2026-05-30,1,Cardiology,10,12,0.8333
2026-05-31,1,Cardiology,7,12,0.5833
2026-06-01,1,Cardiology,9,12,0.75
2026-06-02,1,Cardiology,8,12,0.6667
2026-06-03,1,Cardiology,11,12,0.9167
2026-06-04,1,Cardiology,12,12,1.0
2026-06-05,1,Cardiology,12,12,1.0
2026-06-06,1,Cardiology,12,12,1.0
2026-06-07,1,Cardiology,9,12,0.75
2026-06-08,1,Cardiology,9,12,0.75
2026-06-09,1,Cardiology,7,12,0.5833
2026-06-10,1,Cardiology,4,12,0.3333
2026-06-11,1,Cardiology,6,12,0.5
2026-06-12,1,Cardiology,8,12,0.6667
2026-06-13,1,Cardiology,10,12,0.8333
2026-06-14,1,Cardiology,9,12,0.75
2026-06-15,1,Cardiology,8,12,0.6667
2026-06-16,1,Cardiology,6,12,0.5
2026-06-17,1,Cardiology,5,12,0.4167
2026-06-18,1,Cardiology,6,12,0.5
2026-06-19,1,Cardiology,8,12,0.6667
2026-06-20,1,Cardiology,7,12,0.5833
2026-06-21,1,Cardiology,8,12,0.6667
2026-06-22,1,Cardiology,8,12,0.6667
2026-06-23,1,Cardiology,8,12,0.6667
2026-06-24,1,Cardiology,9,12,0.75
2026-06-25,1,Cardiology,8,12,0.6667
2026-06-26,1,Cardiology,4,12,0.3333
2026-06-27,1,Cardiology,2,12,0.1667
2026-06-28,1,Cardiology,4,12,0.3333
2026-06-29,1,Cardiology,2,12,0.1667
2026-06-30,1,Cardiology,5,12,0.4167
2026-07-01,1,Cardiology,10,12,0.8333
2026-07-02,1,Cardiology,12,12,1.0
2026-07-03,1,Cardiology,13,12,1.0833
2026-07-04,1,Cardiology,15,12,1.25
2026-07-05,1,Cardiology,13,12,1.0833
2026-07-06,1,Cardiology,17,12,1.4167
2026-07-07,1,Cardiology,11,12,0.9167
2026-07-08,1,Cardiology,9,12,0.75
2026-07-09,1,Cardiology,11,12,0.9167
2026-07-10,1,Cardiology,9,12,0.75
2026-07-11,1,Cardiology,9,12,0.75
2026-07-12,1,Cardiology,8,12,0.6667
2026-07-13,1,Cardiology,9,12,0.75
2026-07-14,1,Cardiology,7,12,0.5833
2026-07-15,1,Cardiology,10,12,0.8333
2026-07-16,1,Cardiology,11,12,0.9167
2026-07-17,1,Cardiology,16,12,1.3333
2026-07-18,1,Cardiology,18,12,1.5
2026-07-19,1,Cardiology,15,12,1.25
2026-07-20,1,Cardiology,12,12,1.0
2026-07-21,1,Cardiology,8,12,0.6667
2026-07-22,1,Cardiology,8,12,0.6667
2026-07-23,1,Cardiology,8,12,0.6667
2026-07-24,1,Cardiology,7,12,0.5833
2026-07-25,1,Cardiology,7,12,0.5833
2026-07-26,1,Cardiology,5,12,0.4167
2026-07-27,1,Cardiology,8,12,0.6667
2026-07-28,1,Cardiology,8,12,0.6667
2026-07-29,1,Cardiology,8,12,0.6667
2026-07-30,1,Cardiology,10,12,0.8333
2026-07-31,1,Cardiology,12,12,1.0
2026-08-01,1,Cardiology,9,12,0.75
2026-08-02,1,Cardiology,6,12,0.5
2026-08-03,1,Cardiology,8,12,0.6667
2026-08-04,1,Cardiology,10,12,0.8333
2026-08-05,1,Cardiology,7,12,0.5833
2026-08-06,1,Cardiology,8,12,0.6667
2026-08-07,1,Cardiology,7,12,0.5833
2026-08-08,1,Cardiology,8,12,0.6667
2026-08-09,1,Cardiology,9,12,0.75
2026-08-10,1,Cardiology,9,12,0.75
2026-08-11,1,Cardiology,13,12,1.0833
2026-08-12,1,Cardiology,9,12,0.75
2026-08-13,1,Cardiology,10,12,0.8333
2026-08-14,1,Cardiology,7,12,0.5833
2026-08-15,1,Cardiology,6,12,0.5
2026-08-16,1,Cardiology,6,12,0.5
2026-08-17,1,Cardiology,11,12,0.9167
2026-08-18,1,Cardiology,9,12,0.75
2026-08-19,1,Cardiology,7,12,0.5833
2026-08-20,1,Cardiology,6,12,0.5
2026-08-21,1,Cardiology,6,12,0.5
2026-08-22,1,Cardiology,7,12,0.5833
2026-08-23,1,Cardiology,7,12,0.5833
2026-08-24,1,Cardiology,8,12,0.6667
2026-08-25,1,Cardiology,9,12,0.75
2026-08-26,1,Cardiology,10,12,0.8333
2026-08-27,1,Cardiology,13,12,1.0833
2026-08-28,1,Cardiology,11,12,0.9167
2026-08-29,1,Cardiology,9,12,0.75
2026-08-30,1,Cardiology,9,12,0.75
2026-08-31,1,Cardiology,7,12,0.5833
2024-01-01,2,Internal Medicine,1,18,0.0556
2024-01-02,2,Internal Medicine,3,18,0.1667
2024-01-03,2,Internal Medicine,4,18,0.2222
2024-01-04,2,Internal Medicine,4,18,0.2222
2024-01-05,2,Internal Medicine,7,18,0.3889
2024-01-06,2,Internal Medicine,6,18,0.3333
2024-01-07,2,Internal Medicine,7,18,0.3889
2024-01-08,2,Internal Medicine,8,18,0.4444
2024-01-09,2,Internal Medicine,7,18,0.3889
2024-01-10,2,Internal Medicine,9,18,0.5
2024-01-11,2,Internal Medicine,10,18,0.5556
2024-01-12,2,Internal Medicine,13,18,0.7222
2024-01-13,2,Internal Medicine,12,18,0.6667
2024-01-14,2,Internal Medicine,8,18,0.4444
2024-01-15,2,Internal Medicine,10,18,0.5556
2024-01-16,2,Internal Medicine,8,18,0.4444
2024-01-17,2,Internal Medicine,8,18,0.4444
2024-01-18,2,Internal Medicine,9,18,0.5
2024-01-19,2,Internal Medicine,10,18,0.5556
2024-01-20,2,Internal Medicine,13,18,0.7222
2024-01-21,2,Internal Medicine,11,18,0.6111
2024-01-22,2,Internal Medicine,17,18,0.9444
2024-01-23,2,Internal Medicine,10,18,0.5556
2024-01-24,2,Internal Medicine,9,18,0.5
2024-01-25,2,Internal Medicine,9,18,0.5
2024-01-26,2,Internal Medicine,7,18,0.3889
2024-01-27,2,Internal Medicine,7,18,0.3889
2024-01-28,2,Internal Medicine,7,18,0.3889
2024-01-29,2,Internal Medicine,12,18,0.6667
2024-01-30,2,Internal Medicine,14,18,0.7778
2024-01-31,2,Internal Medicine,13,18,0.7222
2024-02-01,2,Internal Medicine,13,18,0.7222
2024-02-02,2,Internal Medicine,15,18,0.8333
2024-02-03,2,Internal Medicine,10,18,0.5556
2024-02-04,2,Internal Medicine,12,18,0.6667
2024-02-05,2,Internal Medicine,13,18,0.7222
2024-02-06,2,Internal Medicine,13,18,0.7222
2024-02-07,2,Internal Medicine,16,18,0.8889
2024-02-08,2,Internal Medicine,10,18,0.5556
2024-02-09,2,Internal Medicine,7,18,0.3889
2024-02-10,2,Internal Medicine,8,18,0.4444
2024-02-11,2,Internal Medicine,8,18,0.4444
2024-02-12,2,Internal Medicine,10,18,0.5556
2024-02-13,2,Internal Medicine,9,18,0.5
2024-02-14,2,Internal Medicine,11,18,0.6111
2024-02-15,2,Internal Medicine,12,18,0.6667
2024-02-16,2,Internal Medicine,10,18,0.5556
2024-02-17,2,Internal Medicine,8,18,0.4444
2024-02-18,2,Internal Medicine,8,18,0.4444
2024-02-19,2,Internal Medicine,7,18,0.3889
2024-02-20,2,Internal Medicine,9,18,0.5
2024-02-21,2,Internal Medicine,11,18,0.6111
2024-02-22,2,Internal Medicine,11,18,0.6111
2024-02-23,2,Internal Medicine,12,18,0.6667
2024-02-24,2,Internal Medicine,14,18,0.7778
2024-02-25,2,Internal Medicine,17,18,0.9444
2024-02-26,2,Internal Medicine,22,18,1.2222
2024-02-27,2,Internal Medicine,23,18,1.2778
2024-02-28,2,Internal Medicine,18,18,1.0
2024-02-29,2,Internal Medicine,13,18,0.7222
2024-03-01,2,Internal Medicine,12,18,0.6667
2024-03-02,2,Internal Medicine,10,18,0.5556
2024-03-03,2,Internal Medicine,9,18,0.5
2024-03-04,2,Internal Medicine,12,18,0.6667
2024-03-05,2,Internal Medicine,11,18,0.6111
2024-03-06,2,Internal Medicine,9,18,0.5
2024-03-07,2,Internal Medicine,5,18,0.2778
2024-03-08,2,Internal Medicine,6,18,0.3333
2024-03-09,2,Internal Medicine,7,18,0.3889
2024-03-10,2,Internal Medicine,6,18,0.3333
2024-03-11,2,Internal Medicine,8,18,0.4444
2024-03-12,2,Internal Medicine,9,18,0.5
2024-03-13,2,Internal Medicine,12,18,0.6667
2024-03-14,2,Internal Medicine,14,18,0.7778
2024-03-15,2,Internal Medicine,16,18,0.8889
2024-03-16,2,Internal Medicine,13,18,0.7222
2024-03-17,2,Internal Medicine,12,18,0.6667
2024-03-18,2,Internal Medicine,14,18,0.7778
2024-03-19,2,Internal Medicine,15,18,0.8333
2024-03-20,2,Internal Medicine,14,18,0.7778
2024-03-21,2,Internal Medicine,9,18,0.5
2024-03-22,2,Internal Medicine,8,18,0.4444
2024-03-23,2,Internal Medicine,9,18,0.5
2024-03-24,2,Internal Medicine,10,18,0.5556
2024-03-25,2,Internal Medicine,9,18,0.5
2024-03-26,2,Internal Medicine,7,18,0.3889
2024-03-27,2,Internal Medicine,9,18,0.5
2024-03-28,2,Internal Medicine,9,18,0.5
2024-03-29,2,Internal Medicine,9,18,0.5
2024-03-30,2,Internal Medicine,9,18,0.5
2024-03-31,2,Internal Medicine,6,18,0.3333
2024-04-01,2,Internal Medicine,6,18,0.3333
2024-04-02,2,Internal Medicine,8,18,0.4444
2024-04-03,2,Internal Medicine,9,18,0.5
2024-04-04,2,Internal Medicine,10,18,0.5556
2024-04-05,2,Internal Medicine,10,18,0.5556
2024-04-06,2,Internal Medicine,7,18,0.3889
2024-04-07,2,Internal Medicine,9,18,0.5
2024-04-08,2,Internal Medicine,7,18,0.3889
2024-04-09,2,Internal Medicine,10,18,0.5556
2024-04-10,2,Internal Medicine,10,18,0.5556
2024-04-11,2,Internal Medicine,12,18,0.6667
2024-04-12,2,Internal Medicine,15,18,0.8333
2024-04-13,2,Internal Medicine,12,18,0.6667
2024-04-14,2,Internal Medicine,12,18,0.6667
2024-04-15,2,Internal Medicine,12,18,0.6667
2024-04-16,2,Internal Medicine,10,18,0.5556
2024-04-17,2,Internal Medicine,12,18,0.6667
2024-04-18,2,Internal Medicine,15,18,0.8333
2024-04-19,2,Internal Medicine,13,18,0.7222
2024-04-20,2,Internal Medicine,12,18,0.6667
2024-04-21,2,Internal Medicine,12,18,0.6667
2024-04-22,2,Internal Medicine,10,18,0.5556
2024-04-23,2,Internal Medicine,10,18,0.5556
2024-04-24,2,Internal Medicine,11,18,0.6111
2024-04-25,2,Internal Medicine,9,18,0.5
2024-04-26,2,Internal Medicine,11,18,0.6111
2024-04-27,2,Internal Medicine,9,18,0.5
2024-04-28,2,Internal Medicine,12,18,0.6667
2024-04-29,2,Internal Medicine,11,18,0.6111
2024-04-30,2,Internal Medicine,14,18,0.7778
2024-05-01,2,Internal Medicine,11,18,0.6111
2024-05-02,2,Internal Medicine,13,18,0.7222
2024-05-03,2,Internal Medicine,11,18,0.6111
2024-05-04,2,Internal Medicine,12,18,0.6667
2024-05-05,2,Internal Medicine,12,18,0.6667
2024-05-06,2,Internal Medicine,11,18,0.6111
2024-05-07,2,Internal Medicine,15,18,0.8333
2024-05-08,2,Internal Medicine,13,18,0.7222
2024-05-09,2,Internal Medicine,14,18,0.7778
2024-05-10,2,Internal Medicine,16,18,0.8889
2024-05-11,2,Internal Medicine,15,18,0.8333
2024-05-12,2,Internal Medicine,15,18,0.8333
2024-05-13,2,Internal Medicine,16,18,0.8889
2024-05-14,2,Internal Medicine,16,18,0.8889
2024-05-15,2,Internal Medicine,14,18,0.7778
2024-05-16,2,Internal Medicine,11,18,0.6111
2024-05-17,2,Internal Medicine,9,18,0.5
2024-05-18,2,Internal Medicine,10,18,0.5556
2024-05-19,2,Internal Medicine,8,18,0.4444
2024-05-20,2,Internal Medicine,11,18,0.6111
2024-05-21,2,Internal Medicine,13,18,0.7222
2024-05-22,2,Internal Medicine,17,18,0.9444
2024-05-23,2,Internal Medicine,20,18,1.1111
2024-05-24,2,Internal Medicine,18,18,1.0
2024-05-25,2,Internal Medicine,15,18,0.8333
2024-05-26,2,Internal Medicine,14,18,0.7778
2024-05-27,2,Internal Medicine,12,18,0.6667
2024-05-28,2,Internal Medicine,11,18,0.6111
2024-05-29,2,Internal Medicine,13,18,0.7222
2024-05-30,2,Internal Medicine,14,18,0.7778
2024-05-31,2,Internal Medicine,12,18,0.6667
2024-06-01,2,Internal Medicine,9,18,0.5
2024-06-02,2,Internal Medicine,8,18,0.4444
2024-06-03,2,Internal Medicine,10,18,0.5556
2024-06-04,2,Internal Medicine,13,18,0.7222
2024-06-05,2,Internal Medicine,10,18,0.5556
2024-06-06,2,Internal Medicine,9,18,0.5
2024-06-07,2,Internal Medicine,10,18,0.5556
2024-06-08,2,Internal Medicine,9,18,0.5
2024-06-09,2,Internal Medicine,8,18,0.4444
2024-06-10,2,Internal Medicine,6,18,0.3333
2024-06-11,2,Internal Medicine,5,18,0.2778
2024-06-12,2,Internal Medicine,6,18,0.3333
2024-06-13,2,Internal Medicine,8,18,0.4444
2024-06-14,2,Internal Medicine,6,18,0.3333
2024-06-15,2,Internal Medicine,8,18,0.4444
2024-06-16,2,Internal Medicine,8,18,0.4444
2024-06-17,2,Internal Medicine,7,18,0.3889
2024-06-18,2,Internal Medicine,9,18,0.5
2024-06-19,2,Internal Medicine,10,18,0.5556
2024-06-20,2,Internal Medicine,12,18,0.6667
2024-06-21,2,Internal Medicine,18,18,1.0
2024-06-22,2,Internal Medicine,19,18,1.0556
2024-06-23,2,Internal Medicine,16,18,0.8889
2024-06-24,2,Internal Medicine,14,18,0.7778
2024-06-25,2,Internal Medicine,14,18,0.7778
2024-06-26,2,Internal Medicine,14,18,0.7778
2024-06-27,2,Internal Medicine,14,18,0.7778
2024-06-28,2,Internal Medicine,16,18,0.8889
2024-06-29,2,Internal Medicine,21,18,1.1667
2024-06-30,2,Internal Medicine,23,18,1.2778
2024-07-01,2,Internal Medicine,21,18,1.1667
2024-07-02,2,Internal Medicine,13,18,0.7222
2024-07-03,2,Internal Medicine,12,18,0.6667
2024-07-04,2,Internal Medicine,12,18,0.6667
2024-07-05,2,Internal Medicine,13,18,0.7222
